question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx,provider
地方のアクセント体系は互いにどのような関係にありますか？,地方のアクセント体系は互いにまったく無関係ではなく、多くの場合において規則的な対応が見られます。,fact,wikipedia_ja_2_日本語_chunk_103,wikipedia_ja_2_日本語,wikipedia_ja,103,gemini
東京と京都における「花が」「山が」「池が」の発音の違いは何ですか？,東京では「低高低」と発音するのに対し、京都では「高低低」と発音します。,fact,wikipedia_ja_2_日本語_chunk_104,wikipedia_ja_2_日本語,wikipedia_ja,104,gemini
ある地方で同じアクセントの型にまとめられる語群が、他の地方でも同じ型に属することが観察される事実は、何を示唆していますか？,日本の方言アクセントが、過去の同一のアクセント体系から分かれ出たことを示唆しています。,reason,wikipedia_ja_2_日本語_chunk_104,wikipedia_ja_2_日本語,wikipedia_ja,104,gemini
服部四郎は、東京式アクセントと京阪式アクセントの関係について、どのような仮説を立てましたか？,原始日本語のアクセントが分岐し、互いに反対の方向に変化して、東京式と京阪式を生じたと考えました。,fact,wikipedia_ja_2_日本語_chunk_104,wikipedia_ja_2_日本語,wikipedia_ja,104,gemini
東京式アクセントと京阪式アクセントの違いは、具体的な単語の発音においてどのように現れますか？例を挙げて説明してください。,例えば、「松が」「空が」「海が」は東京では「高低低」ですが、京都では「低低高」と発音されます。,comparison,wikipedia_ja_2_日本語_chunk_104,wikipedia_ja_2_日本語,wikipedia_ja,104,gemini
日本語アクセントの祖体系として有力な説は何ですか？,院政期の京阪式アクセント（名義抄式アクセント）が祖体系であり、現在の諸方言アクセントはこれが変化した結果であるという説が有力です。,fact,wikipedia_ja_2_日本語_chunk_105,wikipedia_ja_2_日本語,wikipedia_ja,105,gemini
本土方言は発音の特徴によってどのように区分できますか？,表日本方言、裏日本方言、薩隅（鹿児島）式方言の3つに大きく区分できます。,fact,wikipedia_ja_2_日本語_chunk_105,wikipedia_ja_2_日本語,wikipedia_ja,105,gemini
裏日本式の音韻体系を持つ地域の特徴は何ですか？,イ段とウ段の母音に中舌母音を用い、エが狭くイに近いことが特徴です。,fact,wikipedia_ja_2_日本語_chunk_105,wikipedia_ja_2_日本語,wikipedia_ja,105,gemini
なぜ、諸方言のアクセントは京阪式アクセントとの接触で生じたという説があるのですか？,地方の無アクセント地域と中央の京阪式アクセントが接触することで、新しいアクセントが生じる可能性があるからです。,reason,wikipedia_ja_2_日本語_chunk_105,wikipedia_ja_2_日本語,wikipedia_ja,105,gemini
薩隅式方言は、他方言と比べてどのような点で対立していますか？,薩隅式方言は、大量の母音脱落により閉音節を多く持っている点で、他の方言と対立しています。,comparison,wikipedia_ja_2_日本語_chunk_106,wikipedia_ja_2_日本語,wikipedia_ja,106,gemini
薩隅方言以外の九州の方言は、どのような方言の中間であると言えますか？,薩隅方言以外の九州の方言は、薩隅式と表日本式の中間であると言えます。,fact,wikipedia_ja_2_日本語_chunk_106,wikipedia_ja_2_日本語,wikipedia_ja,106,gemini
東日本、北陸、出雲付近で発音される母音の「う」は、どのような特徴がありますか？,これらの地域で発音される母音の「う」は、中舌寄りで非円唇母音（唇を丸めない）であるという特徴があります。,fact,wikipedia_ja_2_日本語_chunk_106,wikipedia_ja_2_日本語,wikipedia_ja,106,gemini
近畿・四国地方では、アクセント以外にどのような共通点がありますか？,近畿・四国地方では、一音節語を伸ばして二拍に発音したり、「赤い」→「あけー」のような連母音の融合が起こらないといった共通点があります。,fact,wikipedia_ja_2_日本語_chunk_106,wikipedia_ja_2_日本語,wikipedia_ja,106,gemini
西日本と東日本では、発音においてどのような違いがありますか？,西日本（九州・山陰・北陸除く）は母音を強く子音を弱く発音する傾向があり、東日本や九州は子音を強く母音を弱く発音する傾向があります。,comparison,wikipedia_ja_2_日本語_chunk_107,wikipedia_ja_2_日本語,wikipedia_ja,107,gemini
橋本進吉は何の研究を再評価しましたか？,橋本進吉は、江戸時代の上代特殊仮名遣いの研究を再評価しました。,fact,wikipedia_ja_2_日本語_chunk_107,wikipedia_ja_2_日本語,wikipedia_ja,107,gemini
橋本進吉は、万葉仮名においてどのような指摘をしましたか？,橋本進吉は、「き・ひ・み・け・へ・め・こ・そ・と・の・も・よ・ろ」の表記に2種類の仮名が存在することを指摘しました（甲類・乙類）。,fact,wikipedia_ja_2_日本語_chunk_107,wikipedia_ja_2_日本語,wikipedia_ja,107,gemini
橋本進吉は、甲類・乙類の仮名の区別は何に基づくと考えましたか？,橋本進吉は、甲類・乙類の仮名の区別は音韻上の区別、特に母音の差によるものと考えました。,reason,wikipedia_ja_2_日本語_chunk_107,wikipedia_ja_2_日本語,wikipedia_ja,107,gemini
橋本の説に基づくと、上代日本語の母音の数はいくつとされていますか？,橋本の説は、後続の研究者によって8母音説として受け取られ、定説化しました。,fact,wikipedia_ja_2_日本語_chunk_108,wikipedia_ja_2_日本語,wikipedia_ja,108,gemini
平安時代には、上代日本語の8母音の区別はどうなりましたか？,平安時代には8母音の区別がなくなり、現在のように5母音になったと考えられています。,fact,wikipedia_ja_2_日本語_chunk_108,wikipedia_ja_2_日本語,wikipedia_ja,108,gemini
上代日本語の語彙における母音の出現の仕方は、どのような言語の法則に類似しているとされていますか？,上代日本語の語彙では、母音の出現の仕方がウラル語族やアルタイ語族の母音調和の法則に類似しているとされています。,fact,wikipedia_ja_2_日本語_chunk_108,wikipedia_ja_2_日本語,wikipedia_ja,108,gemini
奈良時代以前の「は行」の子音は、どのような発音だったと推定されていますか？,奈良時代以前の「は行」の子音は、であったとみられ、「はな」は（パナ）のように発音された可能性があります。,fact,wikipedia_ja_2_日本語_chunk_108,wikipedia_ja_2_日本語,wikipedia_ja,108,gemini
キリシタン資料における中世末期の日本語「は行」の発音はどのようなものだったか？,"キリシタン資料では、「は行」の文字が「fa, fi, fu, fe, fo」で転写されており、「ファ、フィ、フ、フェ、フォ」に近い発音であった。",fact,wikipedia_ja_2_日本語_chunk_109,wikipedia_ja_2_日本語,wikipedia_ja,109,gemini
江戸時代にかけて、「は行」の子音はどのように変化したか？,中世末期から江戸時代にかけて、「は行」の子音は/f/から/h/へ移行したが、「ふ」は/fu/のまま、「ひ」は/hi/になった。,fact,wikipedia_ja_2_日本語_chunk_109,wikipedia_ja_2_日本語,wikipedia_ja,109,gemini
ハ行転呼とはどのような現象か？,ハ行転呼とは、平安時代以降に語中・語尾の「は行」音が「わ行」音に変化する現象である。,definition,wikipedia_ja_2_日本語_chunk_109,wikipedia_ja_2_日本語,wikipedia_ja,109,gemini
「母」という単語は、キリシタン資料でどのように記述されているか？,キリシタン資料では、「母」は「faua」（ハワ）と記された例がある。,fact,wikipedia_ja_2_日本語_chunk_109,wikipedia_ja_2_日本語,wikipedia_ja,109,gemini
「は行」の子音は、語頭と語中でそれぞれどのような変化をしましたか？,「は行」子音は、語頭でおおむね唇音が保たれていましたが、語中では唇音が衰退する方向に推移しました。,fact,wikipedia_ja_2_日本語_chunk_110,wikipedia_ja_2_日本語,wikipedia_ja,110,gemini
関西と関東における「う」の発音の違いは、何の一例と捉えることができますか？,関西で「う」を唇を丸めて発音するのに対し、関東では唇を丸めずに発音するのは、唇音退化の一例と捉えることができます。,reason,wikipedia_ja_2_日本語_chunk_110,wikipedia_ja_2_日本語,wikipedia_ja,110,gemini
「あ行」の「え」と「や行」の「え」の区別は、いつ頃なくなったと考えられていますか？,「あ行」の「え」と「や行」の「え」の区別は、10世紀の頃にはなくなっていたと考えられています。,fact,wikipedia_ja_2_日本語_chunk_110,wikipedia_ja_2_日本語,wikipedia_ja,110,gemini
「天地の詞」に「え」が2つ含まれていることは、何を示唆していますか？,「天地の詞」に「え」が2つ含まれていることは、「あ行」と「や行」の「え」が区別されていたことを示唆しています。,reason,wikipedia_ja_2_日本語_chunk_110,wikipedia_ja_2_日本語,wikipedia_ja,110,gemini
平安時代末頃に同音になった仮名の組み合わせは何ですか？,平安時代末頃には、「い」と「ゐ」、「え」と「ゑ」、「お」と「を」が同音になりました。,fact,wikipedia_ja_2_日本語_chunk_111,wikipedia_ja_2_日本語,wikipedia_ja,111,gemini
藤原定家の『下官集』で問題になっている仮名の書き分けは何ですか？,藤原定家の『下官集』では、「お」・「を」、「い」・「ゐ」・「ひ」、「え」・「ゑ」・「へ」の仮名の書き分けが問題になっています。,fact,wikipedia_ja_2_日本語_chunk_111,wikipedia_ja_2_日本語,wikipedia_ja,111,gemini
18世紀の『音曲玉淵集』では、「お」「を」の発音についてどのように説いていますか？,18世紀の『音曲玉淵集』では、「お」「を」を「ウォ」と発音しないように説いています。,fact,wikipedia_ja_2_日本語_chunk_111,wikipedia_ja_2_日本語,wikipedia_ja,111,gemini
平安時代の「い」と「ゐ」の発音は、現代の発音とどのように異なっていましたか？,当時の「い」と「ゐ」の発音は（イェ）であり、現代の（イ）とは異なっていました。,comparison,wikipedia_ja_2_日本語_chunk_111,wikipedia_ja_2_日本語,wikipedia_ja,111,gemini
新井白石の『東雅』総論の記述によれば、2が現在のように（エ）になったのはいつ頃からと推定されますか？,早くとも元禄享保頃（17世紀末から18世紀初頭）以降と推定されます。,fact,wikipedia_ja_2_日本語_chunk_112,wikipedia_ja_2_日本語,wikipedia_ja,112,gemini
近代に入って鼻濁音が急速に勢力を失った理由は何ですか？,鼻濁音が、語頭と同じ破裂音のまたは摩擦音の に取って代わられつつあるためです。,reason,wikipedia_ja_2_日本語_chunk_112,wikipedia_ja_2_日本語,wikipedia_ja,112,gemini
室町時代前期の京都における「じ・ぢ」「ず・づ」の発音と、16世紀初め頃の発音の変化について説明してください。,"室町時代前期はそれぞれ , , , と発音されていましたが、16世紀初め頃に「ち」「ぢ」の口蓋化、「つ」「づ」の破擦音化により、「ぢ」「づ」がそれぞれ , となり、「じ」「ず」の音に近づきました。",fact,wikipedia_ja_2_日本語_chunk_112,wikipedia_ja_2_日本語,wikipedia_ja,112,gemini
鼻濁音を表記する際に、「か行」の文字にどのような記号を付して書くことがありますか？,半濁点を付して「」のように書くことがあります。,fact,wikipedia_ja_2_日本語_chunk_112,wikipedia_ja_2_日本語,wikipedia_ja,112,gemini
16世紀末のキリシタン資料における「じ・ぢ」「ず・づ」のローマ字表記の違いは何を示唆していますか？,当時はまだ「じ・ぢ」「ず・づ」の発音の区別があったことを示唆していますが、同時に混同も始まっていたことが記録されています。,fact,wikipedia_ja_2_日本語_chunk_113,wikipedia_ja_2_日本語,wikipedia_ja,113,gemini
いつ頃、京都で「じ・ぢ」「ず・づ」の発音の区別がほぼ消滅したと考えられていますか？,17世紀末頃には、京都で「じ・ぢ」「ず・づ」の発音の区別はほぼ消滅したと考えられています。,fact,wikipedia_ja_2_日本語_chunk_113,wikipedia_ja_2_日本語,wikipedia_ja,113,gemini
「せ・ぜ」は、かつてどのように表記され、どのような発音に近かったですか？,「せ・ぜ」は「xe・je」と表記され、現在の「シェ・ジェ」に当たる発音であったことが分かっています。,fact,wikipedia_ja_2_日本語_chunk_113,wikipedia_ja_2_日本語,wikipedia_ja,113,gemini
音便現象とはどのような現象ですか？,音便現象とは、発音を簡便にするために単語の音を変える現象で、平安時代から少しずつ見られるようになりました。,definition,wikipedia_ja_2_日本語_chunk_113,wikipedia_ja_2_日本語,wikipedia_ja,113,gemini
音便にはどのような種類がありますか？,音便には、イ音便、ウ音便、促音便、撥音便があります。,fact,wikipedia_ja_2_日本語_chunk_114,wikipedia_ja_2_日本語,wikipedia_ja,114,gemini
源氏物語にはどのような音便が見られますか？,源氏物語には、「いみじく」を「いみじう」とするなどのウ音便が多く、少数ながら「苦しき」を「苦しい」とするなどのイ音便が見られます。,fact,wikipedia_ja_2_日本語_chunk_114,wikipedia_ja_2_日本語,wikipedia_ja,114,gemini
鎌倉時代以降、音便はどのように用いられるようになりましたか？,鎌倉時代以降、音便は口語で盛んに用いられるようになりました。,fact,wikipedia_ja_2_日本語_chunk_114,wikipedia_ja_2_日本語,wikipedia_ja,114,gemini
連声とはどのような現象ですか？,連声とは、撥音または促音の次に来た母音・半母音が「な行」音・「ま行」音・「た行」音に変わる現象です。,definition,wikipedia_ja_2_日本語_chunk_114,wikipedia_ja_2_日本語,wikipedia_ja,114,gemini
助詞「は」と前の部分が連声を起こすと、具体的にどのような変化が生じますか？,「人間は」が「ニンゲンナ」、「今日は」が「コンニッタ」のように変化します。,fact,wikipedia_ja_2_日本語_chunk_115,wikipedia_ja_2_日本語,wikipedia_ja,115,gemini
開音と合音の違いは何ですか？,開音は発音時に口をやや開け、合音は口をすぼめるという違いがあります。,comparison,wikipedia_ja_2_日本語_chunk_115,wikipedia_ja_2_日本語,wikipedia_ja,115,gemini
二重母音「イウ」、「エウ」はどのように変化しましたか？,「イウ」、「エウ」などの二重母音は、拗長音に変化しました。,fact,wikipedia_ja_2_日本語_chunk_115,wikipedia_ja_2_日本語,wikipedia_ja,115,gemini
京都において、開合の区別はいつ失われましたか？,京都では、一般の話し言葉では17世紀に開合の区別は失われました。,fact,wikipedia_ja_2_日本語_chunk_115,wikipedia_ja_2_日本語,wikipedia_ja,115,gemini
合拗音「クヮ・グヮ」「クヰ・グヰ」「クヱ・グヱ」は、どのような言語から日本に導入されましたか？,漢語が日本で用いられるようになった際に、これらの音が導入されました。,fact,wikipedia_ja_2_日本語_chunk_116,wikipedia_ja_2_日本語,wikipedia_ja,116,gemini
なぜ「クヰ・グヰ」「クヱ・グヱ」の寿命は短かったのですか？,「クヰ・グヰ」「クヱ・グヱ」は13世紀には「キ・ギ」「ケ・ゲ」に統合されたため、短命でした。,reason,wikipedia_ja_2_日本語_chunk_116,wikipedia_ja_2_日本語,wikipedia_ja,116,gemini
「クヮ」「グヮ」と「カ」「ガ」は、江戸時代にどのように変化しましたか？,江戸時代には「クヮ」「グヮ」と「カ」「ガ」の混同が進み、江戸では直音の「カ・ガ」が一般化しました。,comparison,wikipedia_ja_2_日本語_chunk_116,wikipedia_ja_2_日本語,wikipedia_ja,116,gemini
現代の日本語において、外来の音韻の名残はどのような形で残っていますか？,一部の方言には、今も外来の音韻の名残が残っています。,application,wikipedia_ja_2_日本語_chunk_116,wikipedia_ja_2_日本語,wikipedia_ja,116,gemini
平安時代頃の漢語の発音は、現代の日本語の発音とどのように異なっていましたか？,平安時代頃の漢語は、原語である中国語に近く発音され、入声韻尾などが忠実に発音されていたため、日本語の音韻体系とは別個のものと意識されていました。,comparison,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
鎌倉時代に漢字音の日本語化が進行した結果、具体的にどのような変化が起きましたか？,"鎌倉時代には、入声韻尾の[m, p, t]が[u]に統合され、韻尾の[n]と[ŋ]の混同が一般化し、撥音の[ɴ]に統合されました。",fact,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
室町時代末期のキリシタン資料に「butmet」「bat」という語形が記録されていることは、当時の日本語のどのような特徴を示していますか？,これらの語形は、当時まだ入声韻尾の形が残っていたことを示しています。,reason,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
江戸時代以降に漢語の発音が変化した理由は何ですか？,江戸時代に入ると開音節の形が完全に一般化し、近代以降には外国語、特に英語の音の影響で新しい音が使われるようになりました。,reason,wikipedia_ja_2_日本語_chunk_117,wikipedia_ja_2_日本語,wikipedia_ja,117,gemini
比較的一般化した音として挙げられているのは？,「シェ・チェ・ツァ・ツェ・ツォ・ティ・ファ・フィ・フェ・フォ・ジェ・ディ・デュ」などです。,fact,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
「ヴァ・ヴィ・ヴ・ヴェ・ヴォ・ヴュ」が実際に発音されることが少ないのはなぜですか？,これまで日本語に無かった音であり、書き言葉では書き分けても実際には発音されないことが多いからです。,reason,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
平安時代の動詞の活用種類数と江戸時代の動詞の活用種類数を比較してください。,平安時代には9種類でしたが、江戸時代には5種類に減りました。,comparison,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
現代において、外来語をカタカナで表記する際、「ティ」や「ディ」のような音を使うのはどのような音を表現するためですか？,日本語に元々ない発音を表現するために、「ティ」や「ディ」のような音を使うことがあります。,application,wikipedia_ja_2_日本語_chunk_118,wikipedia_ja_2_日本語,wikipedia_ja,118,gemini
上二段活用と下二段活用は、それぞれどのように統合されましたか？,上二段活用は上一段活用に、下二段活用は下一段活用に統合されました。,fact,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
二段活用の一段化が顕著になったのはいつ頃からですか？,二段活用の一段化が顕著になったのは、江戸時代に入ってからです。,fact,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
室町時代末期の京阪地方における二段活用の一段化の状況はどうでしたか？,室町時代末期の京阪地方では、二段活用の一段化はまだまれでした。,fact,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
平安時代の「起きる」の活用と、江戸時代の「起きる」の活用を比較してください。,平安時代の「起きる」は「き・き・く・くる・くれ・きよ」のように活用しましたが、江戸時代には「き・き・きる・きる・きれ・きよ（きろ）」のように活用するようになりました。,comparison,wikipedia_ja_2_日本語_chunk_119,wikipedia_ja_2_日本語,wikipedia_ja,119,gemini
平安時代の形容詞の活用には、どのような種類がありましたか？,平安時代の形容詞には、「ク活用」と「シク活用」の2種類が存在しました。,fact,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
形容詞の活用の種類が一つになったのはなぜですか？,形容詞の活用の種類が一つになったのは、終止形と連体形の合一が起こったためです。,reason,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
現代と江戸時代の活用の種類において、どのような違いがありますか？,文法用語の上で四段活用が五段活用と称され、已然形が仮定形と称されるようになった点が異なりますが、活用の種類および活用形は基本的に同様です。,comparison,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
このテキストの内容から、古文を現代文に翻訳する際に注意すべき点は何ですか？,古文を現代文に翻訳する際は、時代の変化によって言葉の活用や意味が変化している可能性があるため、注意が必要です。,application,wikipedia_ja_2_日本語_chunk_120,wikipedia_ja_2_日本語,wikipedia_ja,120,gemini
係り結びとは、どのような文法規則ですか？,文中の特定の語を係助詞で受け、文末を連体形または已然形で結ぶ規則です。,fact,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
係助詞「こそ」の場合、文末はどのような形で結びますか？,係助詞「こそ」の場合、文末は已然形で結びます。,fact,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
「山里は冬ぞ寂しさ増さりける」は、どのような意味を表していますか？,「山里で寂しさが増すのは、ほかでもない冬だ」という意味を表します。,reason,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
係り結びによって、文の意味はどのように変化しますか？,係り結びをどう用いるかによって、文全体の意味に明確な違いが出ます。,application,wikipedia_ja_2_日本語_chunk_121,wikipedia_ja_2_日本語,wikipedia_ja,121,gemini
中世において、係助詞はどのような意味を持つようになったか？,中世では、係助詞は単に上の語を強調する意味しか持たなくなった。,fact,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
係り結びが崩壊していった結果、現代の口語文にはどのような変化が見られるか？,現代の口語文には、規則的な係り結びは存在しない。,fact,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
係り結びが崩壊していったのはなぜか？,係助詞が形式化し、文末の形との対応が崩れたため、係り結びは崩壊していった。,reason,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
平安時代の活用語の終止形と連体形は、現代語と比べてどのような違いがあったか？,平安時代の活用語、特に四段活用以外の動詞・形容詞・形容動詞・助動詞は、終止形と連体形の形態が異なっていた。,comparison,wikipedia_ja_2_日本語_chunk_122,wikipedia_ja_2_日本語,wikipedia_ja,122,gemini
係り結びの形式化に伴い、どのような文末表現が見られるようになったか？,係助詞がないのに、文末を連体形止めにする例が多く見られるようになった。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
中世において、動詞・形容詞および助動詞は、形態上どのような変化があったか？,連体形と終止形との区別がなくなった。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
形容動詞の終止形と連体形はどのように変化したか？,終止形・連体形活用語尾がともに「なる」になり、さらに語形変化を起こして「な」となった。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
終止形において、「ぢゃ」と「だ」はそれぞれどの地域で用いられたか？,「ぢゃ」は主として上方で用いられ、東国では「だ」が用いられた。,fact,wikipedia_ja_2_日本語_chunk_123,wikipedia_ja_2_日本語,wikipedia_ja,123,gemini
現代の共通語は、どの言語の系統を引いているか？,現代の共通語は東国語の系統を引いている。,fact,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
用言の活用において、連体形と終止形を区別すべき根拠の一つは何か？,現代の共通語では、終止形語尾が「だ」、連体形語尾が「な」となっていることが、区別すべき根拠の一つ。,reason,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
文語の助動詞「たり」「なり」は、現代語でどのような形で残っているか？,文語の助動詞「たり」「なり」は、並立助詞として「行ったり来たり」「大なり小なり」といった形で残っている。,fact,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
室町時代に可能動詞が作られる際、どのような活用変化が見られたか？,四段活用の動詞を元に、可能を表す下二段活用の動詞が作られ始め、その後一段化して「読める」「持てる」のような語形で用いられるようになった。,process,wikipedia_ja_2_日本語_chunk_124,wikipedia_ja_2_日本語,wikipedia_ja,124,gemini
江戸時代後期において、可能動詞はどこで一般的に使われるようになりましたか？,江戸時代後期には、江戸で可能動詞が普通に使われるようになりました。,fact,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
「ら抜き言葉」が広がり始めたのはいつ頃からですか？,「ら抜き言葉」は大正時代以降に広がり始めました。,fact,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
四段動詞と下二段動詞が対応する例は、何を表すことが多かったですか？,四段動詞と下二段動詞が対応する例は、「自然にそうなる」という自然生起（自発）を表すことが多かった。,reason,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
「見られる」「食べられる」に対する「ら抜き言葉」の例をそれぞれ挙げてください。,「見られる」に対する「ら抜き言葉」は「見れる」、「食べられる」に対する「ら抜き言葉」は「食べれる」です。,application,wikipedia_ja_2_日本語_chunk_125,wikipedia_ja_2_日本語,wikipedia_ja,125,gemini
日本語の受け身表現において、近代以前にはどのような主語の例が乏しかったですか？,人物以外が主語になる例は、近代以前には乏しかった。,fact,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
日本語の受け身表現は、もともとどのような用法の一種でしたか？,自分の意志ではどうにもならない「自然生起」の用法の一種であった。,reason,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
「この橋は多くの人々によって造られた」式の受け身は、どのような影響を受けて広まりましたか？,英語などの欧文脈を取り入れる中で広く用いられるようになった。,reason,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
漢字（中国語の語彙）は、いつ頃から日本語の中に入り始めたと考えられていますか？,文献の時代にさかのぼると考えられる。,fact,wikipedia_ja_2_日本語_chunk_126,wikipedia_ja_2_日本語,wikipedia_ja,126,gemini
「ウメ」や「ウマ」が元々漢語由来である可能性はありますか？,はい、今日和語とされる「ウメ」や「ウマ」も、元々は漢語からの借用語であった可能性も指摘されています。,fact,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
『徒然草』における漢語及び混種語は、異なり語数と延べ語数でそれぞれ全体の何パーセントを占めていますか？,異なり語数では全体の31%を占めますが、延べ語数では13%に過ぎません。,fact,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
漢語が一般の日本語に取り入れられた理由は何ですか？,中国の文物・思想の流入や仏教の普及などによって、漢語は徐々に一般の日本語に取り入れられていきました。,reason,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
漢字がよく使われるようになったのはいつ頃からですか？,漢字がよく使われるようになったのは幕末から明治時代にかけてです。,fact,wikipedia_ja_2_日本語_chunk_127,wikipedia_ja_2_日本語,wikipedia_ja,127,gemini
和製漢語とはどのような語を指しますか？,和製漢語とは、古典中国語にはない語で、日本で作られた漢語を指します。,definition,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
幕末の『都鄙新聞』の記事には、祇園の芸者が漢語をどのように使っていたと書かれていますか？,長雨で池があふれて金魚がどこかへ行った状況を「霖雨ニ盆池ノ金魚ガ脱走シ」と表現していたと書かれています。,fact,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
現代の雑誌調査において、漢字の使用状況はどのようになっていますか？,延べ語数・異なり語数ともに和語を上回り、全体の半数近くに及ぶまでになっています。,fact,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
「娑婆」「檀那」「曼荼羅」は、元々何語の語彙ですか？,「娑婆」「檀那」「曼荼羅」は元々梵語の語彙です。,fact,wikipedia_ja_2_日本語_chunk_128,wikipedia_ja_2_日本語,wikipedia_ja,128,gemini
「カステラ」や「コンペイトウ」は何語から取り入れられた言葉ですか？,これらの言葉は室町時代にポルトガル語から取り入れられました。,fact,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
江戸時代にオランダ語が伝えられた背景には何がありましたか？,江戸時代には蘭学が興隆し、その影響でオランダ語が伝えられました。,reason,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
幕末から明治時代にかけて、外来語の中心となっていた言語は何ですか？,英語が中心となっていました。,fact,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
今日では一般に使われないものの、当時使われていた外来語の例を挙げてください。,「ステンション（駅）」や「テレガラフ（電信）」などがあります。,fact,wikipedia_ja_2_日本語_chunk_129,wikipedia_ja_2_日本語,wikipedia_ja,129,gemini
坪内逍遥『当世書生気質』には、どのような形で英語が登場しますか？,書生のせりふの中に、「ウオッチ」「プレテキスト」「セブン」「ポウン」「セル」などの英語が使われています。,fact,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
第二次世界大戦中、外来語が禁止または自粛されたのはなぜですか？,テキストからは、外来語禁止・自粛の理由は明示されていません。戦争激化に伴う排他的な風潮が背景にあったと考えられます。,reason,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
戦前と戦後で、外来語の流入にどのような違いがありましたか？,戦後はアメリカ発の外来語が爆発的に増加しました。,comparison,wikipedia_ja_2_日本語_chunk_130,wikipedia_ja_2_日本語,wikipedia_ja,130,gemini
