question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx,provider
共通語と公用語が分離していない国家と分離している国家の例を挙げてください。,日本は共通語と公用語が同一ですが、アフリカ大陸の諸国家では三層構造が見られます。,comparison,wikipedia_ja_1_言語_chunk_47,wikipedia_ja_1_言語,wikipedia_ja,47,gemini
政府関係の公用語として旧宗主国の言語が使用されている国では、その言語は国民全体に普及していますか？,いいえ、旧宗主国の言語は民族語と隔たりがあるため、国民の中で使用できる層はさほど多くありません。,fact,wikipedia_ja_1_言語_chunk_48,wikipedia_ja_1_言語,wikipedia_ja,48,gemini
なぜ、旧宗主国の言語が公用語として使用されている国で、共通語が話されるようになったのですか？,旧宗主国の言語を使用できる層が限られているため、その穴を埋めるために共通語が話されるようになりました。,reason,wikipedia_ja_1_言語_chunk_48,wikipedia_ja_1_言語,wikipedia_ja,48,gemini
首都がある地域の共通語が強大化すると、国にどのような影響がありますか？,首都がある地域の共通語が強大化すると、その言語が国の大部分を覆うようになることがあります。,fact,wikipedia_ja_1_言語_chunk_48,wikipedia_ja_1_言語,wikipedia_ja,48,gemini
もしあなたが多言語国家の言語政策担当者であれば、国民が共通語を習得しやすくするためにどのような施策を行いますか？,共通語の学習教材を充実させ、テレビやラジオなどのメディアを通じて共通語に触れる機会を増やします。,application,wikipedia_ja_1_言語_chunk_48,wikipedia_ja_1_言語,wikipedia_ja,48,gemini
共通語が公用語化されない理由の一つは何ですか？,国内の他言語話者の反対や、公用語の使用能力がエリート層の権力の源泉となっていることなどが理由として挙げられます。,reason,wikipedia_ja_1_言語_chunk_49,wikipedia_ja_1_言語,wikipedia_ja,49,gemini
言語機能の研究において、動物モデルを作ることが難しいのはなぜですか？,言語機能は基本的にヒトに固有のものであるため、動物実験による研究が困難です。,reason,wikipedia_ja_1_言語_chunk_49,wikipedia_ja_1_言語,wikipedia_ja,49,gemini
言語の研究において、心理言語学と神経言語学はどのような役割を果たしますか？,言語の生物学的詳細について研究する際に参照される学問領域です。,fact,wikipedia_ja_1_言語_chunk_49,wikipedia_ja_1_言語,wikipedia_ja,49,gemini
共通語が存在する場合、その下に何が存在することが多いですか？,共通語の下には、各民族の民族語が存在することが多いです。,fact,wikipedia_ja_1_言語_chunk_49,wikipedia_ja_1_言語,wikipedia_ja,49,gemini
1980年代後半以降、脳機能イメージング研究は、言語研究にどのような貢献をしましたか？,被験者が言語課題を行っている際の脳活動を視覚化することを可能にし、脳の活動部位を特定するのに役立ちました。,reason,wikipedia_ja_1_言語_chunk_50,wikipedia_ja_1_言語,wikipedia_ja,50,gemini
脳梗塞などで脳の局所が破壊された症例の研究は、主にどのような目的で行われてきましたか？,脳の特定部位の損傷が言語機能に与える影響を理解するために行われてきました。,reason,wikipedia_ja_1_言語_chunk_50,wikipedia_ja_1_言語,wikipedia_ja,50,gemini
脳機能イメージング研究が言語研究に加わる以前は、どのような研究手法が主に行われていましたか？,脳梗塞患者の研究や、二つの単語を提示して干渉効果を調べる心理学的研究が主でした。,fact,wikipedia_ja_1_言語_chunk_50,wikipedia_ja_1_言語,wikipedia_ja,50,gemini
単語の干渉効果を研究する心理学的研究は、言語処理のどのような側面を明らかにすることを目的としていますか？,複数の言語情報が同時に処理される際の脳の働きや、情報の選択と抑制のメカニズムを理解することを目的としています。,reason,wikipedia_ja_1_言語_chunk_50,wikipedia_ja_1_言語,wikipedia_ja,50,gemini
言語に関する脳の領域は、古典的なブローカ領域、ウェルニッケ領域の他にどこに及んでいますか？,シルヴィウス裂を囲む広い範囲（縁上回、角回、一次・二次聴覚野、一次運動野、体性感覚野、左前頭前野、左下側頭回）にわたっています。,fact,wikipedia_ja_1_言語_chunk_51,wikipedia_ja_1_言語,wikipedia_ja,51,gemini
脳梗塞などで言語に関する脳の各部が損傷されると、どうなりますか？,それぞれ違ったタイプの失語が出現します。,fact,wikipedia_ja_1_言語_chunk_51,wikipedia_ja_1_言語,wikipedia_ja,51,gemini
ブローカ失語はどのような失語ですか？,運動失語であり、自発語は非流暢性となり復唱、書字も障害されます。,fact,wikipedia_ja_1_言語_chunk_51,wikipedia_ja_1_言語,wikipedia_ja,51,gemini
ブローカ失語は、脳のどの部分の損傷によって生じることが多いですか？,左前頭前野付近の損傷によって生じることが多いです。,fact,wikipedia_ja_1_言語_chunk_51,wikipedia_ja_1_言語,wikipedia_ja,51,gemini
ウェルニッケ失語はどのような種類の失語ですか？,ウェルニッケ失語は感覚失語であり、言語理解や復唱が障害されます。,fact,wikipedia_ja_1_言語_chunk_52,wikipedia_ja_1_言語,wikipedia_ja,52,gemini
右利きの人の主要な言語機能は、通常、どちらの脳半球に優位にありますか？,ほとんどの右利きの人では、単語、文法、語彙などの主要な言語機能は左半球優位です。,fact,wikipedia_ja_1_言語_chunk_52,wikipedia_ja_1_言語,wikipedia_ja,52,gemini
声の抑揚（プロソディ）の把握や比喩の理解は、主にどちらの脳半球が優位ですか？,声の抑揚（プロソディ）の把握、比喩の理解については右半球優位であると言われています。,fact,wikipedia_ja_1_言語_chunk_52,wikipedia_ja_1_言語,wikipedia_ja,52,gemini
左側頭葉付近の障害によって生じるウェルニッケ失語では、文字による言語理解はどのようになりますか？,ウェルニッケ失語では、文字による言語理解も不良となります。,fact,wikipedia_ja_1_言語_chunk_52,wikipedia_ja_1_言語,wikipedia_ja,52,gemini
文字認識に関与する脳の部位はどこですか？,文字の認識には、左紡錘状回、中・下後頭回が関与します。,fact,wikipedia_ja_1_言語_chunk_53,wikipedia_ja_1_言語,wikipedia_ja,53,gemini
漢字とひらがなで活動する脳の部位に違いはありますか？,漢字（表意文字）とひらがな（表音文字）では、活動する脳の部位が異なると言われています。,fact,wikipedia_ja_1_言語_chunk_53,wikipedia_ja_1_言語,wikipedia_ja,53,gemini
個人の言語能力は、全体的な知的能力とどのように乖離することがありますか？,読字障害、ウィリアムズ症候群、自閉症などの例のように、個人の言語能力は全体的な知的能力とは乖離することがあります。,fact,wikipedia_ja_1_言語_chunk_53,wikipedia_ja_1_言語,wikipedia_ja,53,gemini
言語能力の研究は、どのような分野にヒントを与えていますか？,個人の言語能力の研究は、個体発生やヒトの進化における言語の起源などにヒントを与えています。,reason,wikipedia_ja_1_言語_chunk_53,wikipedia_ja_1_言語,wikipedia_ja,53,gemini
生得論とはどのような考え方ですか？,ヒトは環境の中で聴取する音声から自力で文法などの規則を見出し学習する機能を生得的に備えているため、特に教わらなくても言語を学習できるとする考え方です。,definition,wikipedia_ja_1_言語_chunk_54,wikipedia_ja_1_言語,wikipedia_ja,54,gemini
新生児の聴覚皮質の血流増加に関する近赤外線分光法を用いた研究で、どのようなことが示唆されましたか？,生後2から5日の新生児が逆再生よりも順再生の声を聞いたほうが、あるいは外国語より母国語を聞いたときの方が聴覚皮質の血流増加が大きかったと報告されており、出産前から母体内で言語を聴いていることが示唆されました。,fact,wikipedia_ja_1_言語_chunk_54,wikipedia_ja_1_言語,wikipedia_ja,54,gemini
なぜ新生児は母国語を聞いたときに聴覚皮質の血流増加が大きいのですか？,出産前から母体内で言語を聴いていることが示唆されており、生まれる前から母国語に慣れ親しんでいるためと考えられます。,reason,wikipedia_ja_1_言語_chunk_54,wikipedia_ja_1_言語,wikipedia_ja,54,gemini
生得論に基づくと、外国語学習においてどのようなアプローチが有効と考えられますか？,言語学習能力が生得的に備わっているため、文法規則を暗記するよりも、自然な音声に触れる機会を増やすことが有効と考えられます。,application,wikipedia_ja_1_言語_chunk_54,wikipedia_ja_1_言語,wikipedia_ja,54,gemini
応用言語学は、言語学のどのような分野ですか？,応用言語学は、言語学の応用的な分野です。,fact,wikipedia_ja_1_言語_chunk_55,wikipedia_ja_1_言語,wikipedia_ja,55,gemini
言語学にはどのような分野が含まれますか？,言語学には、理論言語学、社会言語学、歴史言語学、応用言語学、個別言語学などが含まれます。,fact,wikipedia_ja_1_言語_chunk_55,wikipedia_ja_1_言語,wikipedia_ja,55,gemini
言語聴覚療法は何に関連する分野ですか？,言語聴覚療法は、言語に関連する分野です。,fact,wikipedia_ja_1_言語_chunk_55,wikipedia_ja_1_言語,wikipedia_ja,55,gemini
言語に関する記事を調べる際、どのようなキーワードが考えられますか？,「言語」というキーワードを含む記事名を検索することが考えられます。,application,wikipedia_ja_1_言語_chunk_55,wikipedia_ja_1_言語,wikipedia_ja,55,gemini
